I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-35.82729979295982,-75.34463388971199,-43.80274150641344,54.41408088003391,2.873235421242498,-61.83440967071192,17.11512945785944,-62.07578874206956,-96.07675845412814,-82.7725719523196,-68.23448477490638,-59.086674288498216
-39.294509775985716,-76.9746510312616,-41.77945292053482,57.06784066333421,-0.034326060811508796,-60.08899501627775,16.34354729059669,-59.01927521944708,-99.50832904349045,-86.19948563589878,-69.7948180355761,-60.759179297114315
-41.93914415013023,-78.05408953498227,-39.82602198776112,59.10461932932594,-2.5109650363046967,-58.33106385481415,15.628750200541617,-56.46788076072153,-102.24575529903996,-89.00564648314958,-70.87325617775241,-62.03016319499193
-43.31225529577023,-78.19125252779668,-37.93686536766654,60.043688728053894,-4.368889766932625,-56.49416182165987,14.914345755429167,-54.85498283650304,-103.63689464480558,-90.57101195278028,-71.0876082818304,-62.541633400444425
-43.20097286427517,-77.10358774314955,-36.133341563228896,59.61132415917655,-5.5463916973221785,-54.55458595003529,14.200039986179036,-54.41903975871901,-103.27304653324245,-90.54545492377201,-70.16390555857743,-62.059108956267664
-41.63722877385226,-74.70344010064582,-34.422442437507925,57.762774737648215,-6.076174039286343,-52.49526120138944,13.485829360384741,-55.19864772543224,-101.0063317773238,-88.85215100992446,-68.014718112825,-60.51504008486472
-38.855126975098756,-70.75972785401791,-32.44660912213658,54.50007864629879,-6.127727266733018,-49.91409612684538,12.630737506713558,-57.057161593158526,-96.81680734203655,-85.34154886835768,-64.36713448546107,-57.67403199479986
-35.39344805460678,-65.4677968105716,-29.94786018737068,50.19959309873593,-5.885455199213538,-46.566348880015994,11.516631008369586,-59.653072845492716,-91.15454545336615,-80.3529896730297,-59.3806040340487,-53.67546482227408
-32.11732073650455,-60.3355580808784,-27.654137090212316,46.04600263700286,-5.33807681757753,-43.37840065748878,10.41420739608111,-62.369700107363315,-85.34066644208542,-75.57663301466982,-54.63532899492566,-49.90517242045689
-29.95782669351138,-57.52386062723781,-26.806716989372944,43.57873960664074,-4.314341982417318,-41.89847669894061,9.827249491128896,-64.40339191900784,-81.13597224718796,-73.35029125209348,-52.43775746643496,-48.37511301309496
-29.634280770207624,-59.107892416606774,-28.741284616793564,44.1836396882627,-2.584203563606934,-43.77292791505943,10.351016571754371,-64.93673728398971,-80.13381205555743,-75.89046130118095,-55.038133105530505,-51.043142420064214
-31.543196810902373,-66.53435458304739,-34.526798185746884,48.76935152527403,-0.001617675467969093,-50.3014215554208,12.547631583160182,-63.20731444504963,-83.35053578470615,-84.76389305843168,-64.04320177391673,-59.3073517079747
-35.74639895118344,-80.39638889193702,-44.67738329531676,57.658467762781584,3.4721184700183585,-62.127717367450714,16.83851249097279,-58.46957566850324,-91.19552640612164,-100.66142730887714,-80.1685771176617,-73.77711421104732
-41.84419065710972,-99.95718466030667,-58.702366382935,70.30188543122131,7.780608133155511,-78.75678834817427,23.060286200639894,-50.056865898171964,-103.68118065810995,-122.9732373268007,-102.51574867628369,-93.60359225050706
-49.096004874541904,-123.14604363264516,-75.06050594783301,85.33188245768906,12.61224614333969,-98.48898703289069,30.788896685780855,-37.26182882413559,-119.90006327608899,-149.75730228663724,-128.86958032964048,-116.76934107090165
-56.74124914104141,-147.25175307723293,-91.75341238017063,101.04011407514645,17.28490789429361,-119.00950849066021,40.213107849785956,-19.320886809844524,-137.28065024597163,-178.2822877439603,-156.9189007725381,-141.24844786069843
-63.993097145348656,-168.98416799467122,-106.31220380477316,115.41253687507378,20.921811283586976,-137.3802636580458,51.72257054469992,4.351964246790885,-152.23451931234558,-205.10047696967467,-183.94968100441383,-164.71441604431402
-70.19404849031343,-185.53915835161752,-116.69470658568753,126.72804917427129,22.771509746222364,-151.08144663684197,65.89967111434999,34.07834578050097,-161.25824018482126,-227.13809068361388,-207.69106060722152,-185.26997901536652
-74.81007332149784,-195.23000110050816,-121.901246637246,133.8632782076702,22.443661637466903,-158.72533674471197,83.4957397893304,69.87493209687455,-161.654335271709,-242.34795112892607,-226.76918543423926,-201.83027551324858
-77.24154831530359,-196.72295592002047,-121.29998388504828,135.83400109977083,19.87171060842047,-159.2972658043377,104.95275386622416,111.33086624389944,-151.47781179181584,-248.96756739282955,-239.6906737243953,-213.20270371645165
-76.82615338454525,-188.80915746175742,-114.18421902985756,131.70336821999263,15.276227368181026,-151.83015745024431,130.3352837265502,156.8425331189028,-135.08717405179414,-246.40337182357143,-243.9825543513216,-217.035921267116
-72.50156926576346,-169.93324269159712,-99.7329609035969,120.17232060802326,9.350256309513497,-135.14767569092646,158.8579500276228,204.56991056604966,-116.23488369721599,-233.40098588111414,-235.96923008217163,-209.9516318136043
-62.699450793212236,-138.32166877277086,-77.63576084501256,99.56276543401327,3.3224617463729373,-108.22521464554757,188.36809070228446,254.43331948042214,-84.57533137161408,-205.49442998250834,-212.30651718195622,-189.5724230531423
-45.73391545208324,-92.23031777370852,-47.80563145381166,68.15541705484611,-1.3991042424004263,-70.17232856946339,215.57967205322893,307.29296282134965,-23.08174356375821,-156.7946320009878,-170.11769542163984,-154.25892494303298
-20.35675294310022,-30.620870417567858,-10.574621973424655,24.797026652566274,-3.6995192081722053,-20.652669931983382,237.1793198826672,364.3776731215585,86.36431765060843,-81.90192307631878,-108.1219091497187,-103.84270330536856
13.804994842203087,46.08507434392959,32.925538043107736,-30.517172678807583,-3.0083116766681997,39.55887282334197,250.76337701723787,426.6163190400712,258.0868641721263,22.3529849410761,-27.58238886002073,-40.25297537390361
56.26237500546813,136.1889720862855,81.16160531228888,-96.71775839831025,0.7272641140416454,108.85201428137589,254.47335381123776,493.9186174549286,497.5988464444308,156.13920167822562,68.53683995283518,33.49215917229685
105.33364575853011,236.27482202107785,132.2769240370999,-171.26035964653875,7.454931700740417,184.58528468363966,249.11149184559144,568.2791135070656,794.322248700877,314.72471310259334,175.44166568010587,113.41968954827553
158.37668197554558,341.78037152382603,184.4440330582038,-250.5238470227505,16.243842812079492,263.56163007514215,235.45608427225307,648.2699110256945,1119.8839056846118,488.88911544084203,287.5162699636312,195.6978775570974
212.8451316268547,448.788233669522,236.46883556156536,-331.2447358435229,24.350728051908845,343.2456709921262,209.15413784696102,719.9868871777944,1439.3097290543901,668.8192591610086,400.56364701201437,278.39274119802667
266.52435809191775,554.3200903756224,288.0204640419379,-410.7732308261684,28.357734166981572,421.9984038218072,163.60697476697715,762.7834789892004,1713.0471175135244,844.4508733648036,512.4738373006585,361.8754969591773
317.99322945256245,656.5821997384664,339.1850016563458,-487.45155432512183,25.369701036422157,498.9676768236568,91.99825047781087,756.1822509249723,1912.2589222169372,1008.5156387230772,622.6664416253589,447.47840464041747
366.6037872684665,754.4989176796007,389.7627024196954,-560.3946231399095,13.769326060919411,573.5014478680405,-10.855889484670115,685.4700139454544,2029.2216155969036,1158.0063501580053,730.5307656975383,535.4996286152436
412.09099961521133,847.2895399768204,439.51063593223626,-629.0607437268009,-6.496551595745586,645.0395765006688,-146.4784923231564,543.7088374726773,2067.1889870127306,1291.6457737520495,835.5718967500288,625.7575298630964
456.2837257611318,937.3912887963725,490.24772165556715,-695.4778707564928,-32.84023961455841,715.521864444182,-309.52834244350925,337.69015150181804,2042.3300563167613,1413.3465460299403,940.2633189782073,719.8254159536236
500.2149498191284,1025.5156240475153,542.9208374431673,-760.4269129425447,-60.27205689067978,785.5461143167349,-487.82533152952055,87.212340302327,1973.1410042297684,1524.7692104014795,1045.266161650663,817.3897326370193
539.0392802753013,1102.1345734825409,591.9793653594479,-816.8642878633509,-83.9672276536703,847.5723725199528,-667.810646919419,-185.58765165891236,1863.679651958173,1613.4662525113663,1141.0620234733815,909.9201219578099
564.6743318119716,1152.2407206100506,628.4275444643099,-853.5091023872174,-99.6562059639673,889.7472598239756,-834.7042285956941,-456.3187566062643,1704.7800579797076,1658.8765491268286,1212.547347812677,984.4787865049025
568.7501456230075,1160.6202686718643,642.7902542333104,-858.8677149444193,-105.15567116774218,899.9760772701165,-977.806835187881,-707.8075920940537,1482.727816402341,1640.2535961045296,1244.2553949954408,1028.027593106357
545.369191765376,1116.5816628389184,627.6388167963541,-824.9084030608701,-101.00453790865595,869.492970322759,-1093.924862181535,-935.6912524843901,1193.2485348141036,1544.5503781628204,1224.9908111388613,1030.9704213744521
492.4317573778353,1016.1950905845151,579.265475153321,-748.766521087915,-89.21461434546836,794.7266694404934,-1183.0744576842408,-1140.2897504381035,842.1414204974262,1368.9021711223822,1149.9315855010418,988.7252921522422
415.0951518082966,868.0956950621403,501.15574885227943,-637.2343689669742,-72.83624253291327,681.8215267448822,-1247.707586699964,-1326.7000924866043,456.82537233824587,1129.1286156501292,1026.065231829598,905.8200210538089
325.53008266397046,692.9666870380661,403.9270033673183,-506.3754934674671,-55.150653992217485,546.3088548588794,-1289.517206034101,-1497.014245795277,83.67417207498693,858.5516777892526,871.8304478635,795.6213160122434
236.3267600811978,512.5551510238583,299.48676377639276,-372.9715911744297,-38.45024961269701,404.8013578150121,-1306.4907500946902,-1640.841469310888,-237.58640855369777,590.6066834365756,707.2045867426878,673.0231404430651
160.20428965445717,349.25544838379574,201.09082288183708,-254.16309061140055,-23.06227670429689,274.77664541916147,-1292.7573896486556,-1737.3819703831232,-474.11345039270236,357.7687539493372,553.408692072715,554.2696282163502
104.89577133160674,217.38514709712763,117.84093038391075,-160.73741321383204,-8.236693363018276,167.67183347383252,-1242.4549128439776,-1765.2512920056997,-611.6740961715113,179.46786581226388,424.44189962691144,450.3901999899372
70.02460236555089,117.94505559409299,51.01057395908356,-93.09778528398601,6.0213711821725155,84.6199748266472,-1155.1993984553283,-1714.395191970405,-660.7787053181582,55.41629837951132,321.84918270583876,363.1398542681436
51.45919395211422,46.07925970674478,-1.2982600527375325,-46.991968446443934,19.737734793865457,22.340357486128596,-1034.767860878581,-1584.540850082889,-644.1210975498598,-23.885505450341043,241.8671287575089,290.5086036816924
42.97477938605698,-5.725166719927074,-42.37891152251905,-15.937272312570713,33.11119516008512,-24.398763404308283,-891.6480793903338,-1391.4454211118518,-590.7854995050075,-72.54642836003677,178.57853009848986,229.20295059227328
38.12425879238617,-44.66902823198325,-75.13847487006024,6.487357684962262,46.08122679911503,-60.45776164643348,-741.7005985936066,-1165.185041540426,-528.845056190361,-104.55861875085156,126.34149360441188,176.37086298998247
32.29728220617653,-75.71762730703995,-101.12271910261734,24.891408922450864,57.726171438956044,-88.96742393198838,-598.6458833149118,-935.171009814876,-476.50591726239327,-129.71683117345128,80.90499827375788,129.92380962686047
25.552795767884163,-97.23030046019994,-118.36667611823395,38.53336296834277,66.60348040846748,-108.13581686540965,-473.0738715053758,-728.2437813971737,-432.4513399546249,-146.7193650064646,43.6606492298406,91.59067028557365
20.210999196488046,-105.23274797904742,-123.99587069202789,44.52549948930937,71.31897916459184,-114.63164505150189,-369.9603804283197,-559.873517537937,-386.54142353134375,-149.68958961542285,17.985052698481013,64.13288874291311
15.974773986332366,-101.47083625732193,-118.82046606681615,44.06967730888391,71.06820676218831,-109.78949952579751,-288.5616765899995,-430.6507841090279,-338.8207558750455,-140.7067499804989,2.11931634024495,46.11607510276417
12.485923864396682,-88.90872473606578,-104.87882086600803,38.98337729630384,65.68899783236611,-96.17932376472936,-225.0420914831284,-333.86824732412424,-289.73047011932795,-123.03247912342977,-6.534816191361642,35.18584920846024
9.440943211406193,-71.56968645520828,-85.58204521738844,31.48486881907229,56.10840939015543,-77.60658209291023,-174.57171862474752,-259.56308918296054,-240.12267445631005,-101.00335781922058,-10.808313946630733,28.64071859605656
6.650186326811308,-53.84921247509919,-65.13652695050041,23.819176898492515,44.26643410629549,-58.46113740937108,-132.82866334021128,-197.97191435166678,-191.48472087140908,-79.29848973874505,-13.13507317775202,23.964773928774775
4.0380123854756675,-38.91096943173034,-46.79709732724223,17.55106916204204,32.12884367780134,-41.988149184856866,-96.57580788848463,-141.87696937286455,-145.81087835542712,-61.16423605460568,-14.969845367733797,19.394311083193315
1.7324311486336228,-27.84935826162655,-32.232545112909065,13.055415273797735,21.57439568229165,-29.54575323055724,-66.41136348299551,-92.4657168381309,-105.2391402954072,-47.640243758291035,-16.022565962341105,14.789103236805204
-0.10471895856426272,-20.325158640396694,-21.67426450718267,10.009748044750268,13.726643166706708,-21.018906920792688,-44.23167651123367,-54.33808200643034,-71.41649831940595,-38.25558494937559,-15.393290895965038,10.73669938437979
-1.4933023164649057,-16.026592709415127,-14.843312144696029,8.3215458777795,8.62487175444403,-16.04550992729719,-28.566791858012948,-25.634698407138785,-45.088213890836414,-32.521798541644785,-13.311661696643569,6.994010193337999
-2.4803201093363896,-14.162995111737473,-10.892720399195241,7.692919475643066,5.783012206481544,-13.729908415135014,-17.53039573955175,-3.7922151960083283,-26.25182903590212,-29.467506015776053,-10.156956882042323,3.403324307533694
-3.1696559784340934,-13.65077963236945,-8.710874601560135,7.698162953081919,4.420458598930054,-12.888154632710211,-9.320587809326753,13.675984106375836,-14.06084286755322,-27.882680769330364,-6.406070725172867,-0.014864012780890334
-3.6274366474171984,-13.362875621340208,-7.250410785565691,7.8172853920777925,3.742714223215444,-12.35642314010829,-2.570632992696119,28.67031632409453,-6.940450091096864,-26.619567250329055,-2.677380364144483,-3.061083791922556
-3.7380076426088635,-12.484357365930919,-5.83118579688562,7.520864754937065,3.2237217413639883,-11.358687372744953,3.5159750600578263,42.35278811071112,-3.139104027661233,-24.937280252590426,0.3240918837636855,-5.51479539491811
-3.267691961080345,-10.899381562419876,-4.594760239171592,6.48503710690693,2.9709724350286706,-9.933652602548591,8.639260611324062,54.318098784118774,-1.0629137175965298,-22.906025540478367,2.0242413195574045,-7.141695312532647
-1.9785259691452666,-8.879263993079803,-4.016868486238309,4.580975556140402,3.3685270971809587,-8.505380424908708,12.216307736116505,63.75127407422042,0.35729457451816415,-20.95758599913097,2.0824975769310186,-7.828158826217532
0.25246233057441714,-6.431749744700937,-4.023024140198686,1.7130418245433248,4.372558518592086,-7.0771011571901,14.53803749040162,71.13555034157798,1.72448608365994,-19.08677758830254,0.37616391063056653,-7.670555041544503
3.419414455162041,-3.6319215998391883,-4.468259382472752,-2.0596900250448016,5.862716662635648,-5.648816713363885,16.002962590775496,77.1067086865969,3.330195482201816,-17.273828775313632,-2.9267966310753764,-6.86353271696953
7.344839482308089,-0.5807327014554176,-5.162150221647607,-6.525863406207463,7.645257688900529,-4.220528871076567,17.039017381343,82.30245676166851,5.268940178342746,-15.494331119562048,-7.231384042756872,-5.659134654020818
11.609917268726349,2.5459421893483523,-5.883091646635876,-11.251528243325083,9.456943474024229,-2.7922393191520314,18.019518685619914,87.22961813961956,7.532851427249625,-13.713051118677868,-11.594236429014018,-4.3375684086740876
15.626621709250685,5.4424421048788645,-6.422875397405733,-15.610150660631916,11.031773689979673,-1.363950641010888,19.168101115561512,92.16790327146373,10.049735892564058,-11.877699220272007,-15.18657750906823,-3.147799421903983
18.75735889652242,7.794185256512719,-6.656109622424992,-18.95605893379252,12.168802605797282,0.06433507782730885,20.452641107580348,97.0023854566789,12.869884437801375,-9.937381149650719,-17.39894286355411,-2.2070539697456297
20.5436314390372,9.360326571444602,-6.5334775603023445,-20.828957870487102,12.765078292444741,1.4926159652795832,21.73822248493707,101.49787503160405,16.11316141426869,-7.85336687637664,-17.995411539006454,-1.5320536214994718
20.85252966003827,9.99977981383745,-6.024909475989261,-21.051339278101295,12.796427371635218,2.9208893379700385,23.023823850033295,105.69681960953312,19.727698017202783,-5.600737066592956,-17.096889124462905,-1.1437418194627753
19.806012906099568,9.71554041773561,-5.157454156054882,-19.715904676003447,12.326584946113144,4.349152967472037,24.30944119179003,109.67828468325206,23.61453606564828,-3.175688141446699,-15.045710553024037,-0.9993940703798216
17.85332888740595,8.743922420595482,-3.985974361847184,-17.29751631398267,11.513684949066374,5.8666852062233374,25.564113519090824,113.54922064226412,27.653254684079002,-0.5856124020101561,-12.326937261882449,-0.9559686577267712
15.697014871821011,7.5314727824152214,-2.6416889328138495,-14.579604800023844,10.599758236679918,7.537062000744299,26.76373324800261,117.42507513105375,31.73252251808117,2.1237247314393244,-9.451981974663795,-0.7940130117763147
13.956720793126806,6.510629697000695,-1.3837628989913355,-12.261476957643026,9.832262966673625,9.16246452409996,27.974012650440272,121.39038641764637,35.78399813991928,4.842016438095925,-6.786322967761407,-0.3391560287627726
13.061893142503322,6.066274191114644,-0.503362621046108,-10.868129441549172,9.403091321350075,10.415313351395525,29.308513975060123,125.47399061507895,39.82042189966705,7.435700709199409,-4.383647863882288,0.5203902774196649
13.16385768732107,6.410867821439751,-0.23442210064240498,-10.617532224912793,9.40969124847561,10.953609959367895,30.89138919648758,129.66846262420586,43.88894961116239,9.796984129746306,-2.122131900954628,1.8067519497062676
14.199899433786413,7.536407559509826,-0.7087887744364707,-11.44268848095453,9.873049929308763,10.517310078880655,32.82574982755068,133.97430555172832,47.99021460655604,11.875999513032184,0.0032599129572190577,3.462643658745037
15.959850170433128,9.321308300293822,-1.932977642158221,-13.109036655169803,10.740634045791012,9.005731042738262,35.16767711103057,138.3825981401351,52.12066828098614,13.685956017871831,2.0201334372768542,5.38528610998128
18.14142497800458,11.581882987527933,-3.760126973973456,-15.292945180251081,11.8946354957734,6.571709528990141,37.88265453555687,142.86935807585905,56.298942655868814,15.331881999299185,3.9716648179337426,7.450541218440321
20.423125225239346,14.131967850094952,-5.847928923067229,-17.67255477562776,13.156311442143306,3.7049008007297743,40.84398411361872,147.4137139673985,60.531445900258404,17.012491977897298,5.907678733025932,9.541944015956688
22.567967869676067,16.84008170319612,-7.727115835830773,-20.026212972360554,14.327768157681021,1.1037620436773068,43.89525624893213,152.02924271791198,64.74553192110398,18.941484724123256,7.8738248301779095,11.58470390426919
24.537347962121203,19.709786735253147,-8.904156575934394,-22.361967175414065,15.254002078159829,-0.4299622458934209,46.84218430063447,156.7558856650303,68.83230689035918,21.314511296313867,9.894709441573468,13.584670155402364
26.406446466560737,22.804420849595772,-9.030314021872982,-24.796299309817186,15.851396709504115,-0.30730995806698047,49.52503210287432,161.63995027788587,72.6841786188088,24.244983463381686,11.981343588926393,15.584295095336984
28.17415628312483,26.09341338973536,-7.993521389787929,-27.312673383853507,16.086471236051693,1.6194470222308155,51.87388143120006,166.70959226800915,76.22407676254807,27.736798655952043,14.15454772207886,17.583921344938062
29.857612234771295,29.530191851170457,-5.869706103996577,-29.887319120527536,15.988565363810267,5.202752321382832,53.84398059209889,171.9730264286227,79.42819637519096,31.719395506929686,16.433121654180468,19.58354655641824
31.48558295656585,33.05381205963931,-2.945855186229892,-32.49551440201412,15.655158791926624,9.961616615841649,55.38878316900991,177.43283954634535,82.34893729551368,36.05158421127362,18.817284829729033,21.586284146638718
33.1043723138373,36.589965476770885,0.29956905424478464,-35.1104742397456,15.252328976389435,15.159094656131856,56.433779034114195,183.04558034717593,85.14051796577405,40.54737059418039,21.310324211781335,23.59458943869913
34.781821929866055,40.06686748548054,3.3665587556533865,-37.7018529092511,14.967681286027982,20.117172785078765,56.89586448676346,188.6714848781794,88.03374699489723,45.04521349064544,23.96036645305321,25.601816097879237
36.583508121178966,43.4318986777871,5.852344670987804,-40.24682616019345,14.963600326570486,24.369380532713876,56.68102940189419,194.124161284195,91.302463088683,49.45282898055575,26.8342130804067,27.59647939014667
38.55788698706965,46.65675352616563,7.548579566368062,-42.73060922827881,15.335286055020333,27.73749595622394,55.730448039232215,199.23847533524895,95.16731689157132,53.74435506785903,29.99696262535508,29.56604441266245
40.735399871840855,49.73071243999584,8.420945338770252,-45.14122458491147,16.10914248179688,30.226471497387138,54.07984924113589,203.92223733339415,99.72751933392647,57.908955479594624,33.49491597098131,31.50014049961692
43.12083439961316,52.664989780900214,8.586170638942349,-47.47692204785562,17.248824730177148,31.997487296505824,51.83006051604207,208.1615552006333,105.00211459421189,61.963356134038804,37.33957303086845,33.39319743531178
45.70862792015396,55.48949762335542,8.328325192624106,-49.74484562762245,18.65289258890334,33.33504669490139,49.15748249501303,212.0302288675739,110.92399477247636,65.94130558116467,41.51333209888435,35.244484308224855
48.44676471711864,58.25301605477216,8.039568252035679,-51.964565954560385,20.162072602481203,34.576643649347716,46.29273963334708,215.71871140261283,117.35653846513378,69.88359071237028,45.92246082804104,37.05929139586215
51.19770339819479,61.01944375467065,8.034708087248873,-54.17535937027151,21.61013823335452,35.984742377185285,43.43728103704416,219.52613100636881,124.15440810839209,73.83233365523301,50.36343634277091,38.85698523457586
53.79427041456984,63.85207459587582,8.477220386366753,-56.43072804193889,22.867261484416304,37.64568999204948,40.72942736913319,223.80383119378894,131.20040379184684,77.8136661880817,54.58501643763793,40.67347592629267
56.10201800944924,66.80195059389007,9.377737223854638,-58.78584781889367,23.866550904784162,39.52340635452356,38.234402746909836,228.84787014170797,138.43294144664833,81.84544449187797,58.38268968241118,42.55430140152748
58.06030660215583,69.90971289862136,10.688545157412591,-61.28984290228891,24.590084835024754,41.62042581567721,35.975767972442554,234.8348404304088,145.8271039762658,85.96287587558345,61.66805416073839,44.54819445214798
59.69240884391729,73.20385373704994,12.30352196298918,-63.988591952921524,25.068510646950926,43.91525050837754,33.93992926230749,241.85220863689756,153.3852169163256,90.20544459028042,64.46292313545473,46.71171732056564
61.15948935769302,76.68282107670893,14.08594007771535,-66.91629921926778,25.378372426619535,46.37497371138852,32.03008595582469,249.89505339708376,161.1109994148337,94.57198007548504,66.93804301604541,49.11428036589314
62.74841054237004,80.32978928138073,15.902960517665633,-70.10410200287424,25.63722755701565,48.95862571845555,30.1619030159236,258.8696552578913,169.0164531935534,99.06761713351898,69.41366218848452,51.837642223046714
64.72541219131017,84.16450885108861,17.66655611097849,-73.59537129064483,25.971133066608672,51.626794375654754,28.442736903920377,268.6232374798037,177.15861427217897,103.82006170527802,72.24086537247422,54.94929034293
67.31059691156224,88.23402060006629,19.3809123799183,-77.43175013947803,26.47748567090548,54.374071110586556,27.102478837514354,278.9844527283967,185.60392634235177,109.02118083788719,75.74399503000132,58.48998067766479
70.60642800435926,92.60869098235707,21.094770308962325,-81.64901242517044,27.20695318667913,57.2252862348696,26.39373109818189,289.8197777966343,194.41936891657315,114.88045738559686,80.12254846894484,62.468880472403725
74.57176476184213,97.37295646168423,22.808556087889883,-86.27464779015463,28.17776579409474,60.21059216658159,26.48025925967704,301.0421695886689,203.68360653381023,121.5885586706163,85.41617852384934,66.8667506365291
79.08271605065784,102.60910531277477,24.52228673672289,-91.31664071407613,29.370558379308022,63.38686669541312,27.40415597073479,312.59296747808366,213.4614415740416,129.27849494326983,91.55458115811052,71.6358468136068
83.95793964680342,108.38873562439403,26.18782343291241,-96.75290203983786,30.728689204937837,66.86858087320525,28.98585439081944,324.4492637794119,223.76764753280804,137.97697114614402,98.36719481892396,76.69844541941211
88.99880508210663,114.76017305576897,27.76393954582454,-102.53109459489042,32.15898515995923,70.81248514135768,30.814825094585103,336.60255718588087,234.57311562908217,147.58451410032558,105.61799142677592,81.95443865935977
94.05437599416655,121.72796241594915,29.350704143884286,-108.58977626602064,33.554802679771456,75.32205824118046,32.44194758547201,349.02792294880055,245.86978079999244,157.92850876691773,113.09162089170877,87.31421482306587
99.0808646538535,129.24266109684686,31.12728814278671,-114.86269923987857,34.82466439026575,80.44360832741813,33.40272097342495,361.6946862598543,257.6526015478994,168.767174218724,120.65865211566779,92.71847930823515
104.10137773479073,137.2343679309106,33.29597011171245,-121.30020909850282,35.913040490278945,86.1557267816952,33.38749280677621,374.5755755078717,269.94643272091344,179.9021259738647,128.27535577640901,98.14240450105626
109.1052993703488,145.652187982756,36.03403149465157,-127.88163494657783,36.79670353005167,92.37524749800014,32.356981005958005,387.66713904948483,282.8314816122511,191.27157109866948,135.9118870893626,103.58014745700984
114.09367880855461,154.44121632899987,39.453566086831415,-134.59974590290767,37.48513239449039,98.98258274355976,30.409132117709305,401.00134626227555,296.39995123595145,202.87125200648643,143.57161045009343,109.04740085471622
119.06002508194979,163.5455095639154,43.537597922448185,-141.44815599949834,38.01887123698907,105.85244556374028,27.748715846546474,414.67226264144483,310.7274603054175,214.7311899471415,151.2572204013295,114.53899881623784
123.99820309802271,172.90226606280703,48.12367236020873,-148.41893776839242,38.46759932576424,112.85926002257384,24.608174759903704,428.83590306067344,325.8666862165883,226.90110744402318,158.98282666691102,120.0638605692834
128.94457276238427,182.4462086191561,52.992121233070066,-155.52094151173696,38.91735978903034,119.87973584869633,21.137412692596627,443.6371441840947,341.86246011170806,239.4488260184471,166.83285785415956,125.74282387934909
133.95938400639534,192.12746310251532,57.86652741591388,-162.77044325896713,39.45031863251006,126.85065326645326,17.341036253214043,459.1912936035551,358.71990500821266,252.4220313138012,174.91780244528672,131.74995005260644
139.11899561137943,201.91877173500325,62.53527920320448,-170.1947456288508,40.12850655463808,133.75344088589372,13.151000161165939,475.5451932073447,376.43276534214783,265.85350001900133,183.3571089086381,138.27138441683837
144.51646489149243,211.81577742925765,66.95158321990493,-177.84396055338584,40.9971916092054,140.5634760428179,8.589862034872567,492.6593155277151,395.0286219423815,279.80353053384806,192.2860778957329,145.48349898651486
150.24513250110067,221.84462218622502,71.13839369279958,-185.7796845396315,42.08540536583132,147.2973050763767,3.718400468924301,510.43531276592876,414.5271021831504,294.3349097549044,201.82482388734206,153.51621177480774
156.3142776583627,232.04147912932785,75.18829810875468,-194.03359766703943,43.358930487045654,154.0507705227974,-1.3328246216206026,528.7048920743673,434.87994543243985,309.4638544133513,211.99106245598614,162.36171204062612
162.73442617347428,242.48938863005242,79.20447522117502,-202.65411487861093,44.78429496991794,160.98594166660132,-6.3598366784754035,547.2762746826593,456.0344498005179,325.2201141083533,222.7748398992253,171.9278946270315
169.70513380365628,253.3609329217943,83.19939622584025,-211.7912000799306,46.46194452641248,168.22884139578764,-11.164708303875159,566.0389261443706,478.06634795492937,341.75211794146253,234.31454725908043,182.20968850052668
177.48458970240245,264.85138327299137,87.08425959524902,-221.61674759025118,48.55591848278709,175.86578237710864,-15.574715517363074,584.9725365438644,501.0861569108474,359.2332176337741,246.77389538031912,193.1964947240649
186.31565118998333,277.11585504743016,90.72625306690679,-232.2746272688255,51.23441427850139,183.9134657239665,-19.492659723431643,604.1114723056271,525.188357388648,377.80240621854955,260.30003699319604,204.88931385866272
196.37725065776613,290.2327326563063,94.04960144779034,-243.8520365080767,54.613499541110286,192.31008347853367,-22.92608392371585,623.4724724688822,550.4154476582589,397.52497322711133,275.0016715795491,217.32067228817778
207.6938381936052,304.1857750661784,97.0216549530287,-256.33419361258257,58.711636886320775,200.95504133644863,-25.951985325644273,643.0550098699969,576.6911104106093,418.33722823752396,290.84590381517773,230.43708847316157
219.99753426012649,318.8227019157057,99.65774135758147,-269.5382564640249,63.36719262562383,209.73098652147473,-28.704290996209238,662.8749640324422,603.736840995818,439.95653445714015,307.5184699403617,243.96453586047937
232.7237943251621,333.8538302068173,102.06552594694949,-283.10778258338905,68.22528502775367,218.5298614951016,-31.354779371646146,682.8803358716541,631.0446658726687,461.87837021146424,324.4220440412673,257.40834308340436
245.29428216733322,348.95834881270275,104.46615223416484,-296.6581954717276,72.90284828644872,227.28316585363154,-34.062272731642224,702.7982842316997,658.0457379982727,483.587507401141,340.9719232523994,270.32326332616503
257.1404394286874,363.82273677664125,107.1403919548502,-309.8094496708454,77.01621065678228,235.99638194157887,-36.91963792615752,722.2102262616681,684.1663927496375,504.60157764045925,356.6172580438715,282.3046316359723
267.90822009488875,378.2326238308706,110.32302241818797,-322.30727059805577,80.32370950042969,244.7091496760322,-39.95553125888728,740.6837922432751,709.0068691163997,524.6196149449324,371.0320206862616,293.13676749109527
277.59673120012485,392.11595697807206,114.12098820460233,-334.09565039629524,82.8245481509557,253.42184086531506,-43.1859673427025,757.894177028531,732.4614615237424,543.6064802337432,384.2441482349259,302.91005410661
